taxonID,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,dataGeneralizations,sex,reproductiveCondition,associatedMedia,associatedReferences,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,basisOfRecord,eventDate,dateIdentified,stateProvince,occurrenceID,informationWithheld,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord.1,informationWithheld.1,dataGeneralizations.1,dynamicProperties,occurrenceID.1,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex.1,lifeStage,reproductiveCondition.1,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia.1,associatedReferences.1,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate.1,eventTime,startDayOfYear,endDayOfYear,verbatimEventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,waterBody,islandGroup,countryCode,stateProvince.1,county,municipality,locality,locality.1,verbatimLocality,minimumElevationInMeters.1,maximumElevationInMeters.1,verbatimElevation,minimumDepthInMeters.1,maximumDepthInMeters.1,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude.1,decimalLongitude.1,geodeticDatum,coordinateUncertaintyInMeters.1,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinates,verbatimLatitude,verbatimLatitude.1,verbatimLongitude,verbatimLongitude.1,verbatimCoordinateSystem,verbatimCoordinateSystem.1,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified.1,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID.1,scientificNameID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,class,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,verbatimBasisOfRecord,measurementDeterminedDate,videos,relationshipAccordingTo,resourceRelationshipID,measurementRemarks,measurementValue,relationshipRemarks,resourceID,relationshipEstablishedDate,identifierRole,relationshipOfResource,measurementMethod,provenance,sounds,recordID,source,verbatimScientificName,verbatimContinent,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,relatedResourceID,images
185760,43.83356,-0.80712,15.0,,,,,,,,,,OCCURRENCE,2021-09-24T00:00:00Z,,Nouvelle-Aquitaine,7885fd9d-cb98-34ca-a1c3-9c65a4fddb82,,,,,,,84620625-2FCB-0345-E053-2614A8C057EA,SINP,84620625-2FCB-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche partielle par points - ASPE - OFB,,OCCURRENCE,,,,7885fd9d-cb98-34ca-a1c3-9c65a4fddb82,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,5327476 Mesuré taille 28 mm poids 5 g,,,,,,,,,,,,2021-09-24T00:00:00Z,,,,,,,,,,,,,,,,,Nouvelle-Aquitaine,,,,,,,,,,,,,,,,43.83356,-0.80712,EPSG:4326,15.0,,,,43.83356,,-0.80712,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,07de0241-2ca8-4159-a6c4-ec5f56188cb4,,,,,,,,,,
185760,45.54035,0.60651,15.0,,,,,,,,,,OCCURRENCE,2020-09-10T00:00:00Z,,Nouvelle-Aquitaine,75bfcded-74dc-31cf-98cd-456740b47821,,,,,,,84620625-2FCA-0345-E053-2614A8C057EA,SINP,84620625-2FCA-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche complète à un ou plusieurs passages - ASPE - OFB,,OCCURRENCE,,,,75bfcded-74dc-31cf-98cd-456740b47821,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,4967533 Mesuré taille 30 mm poids 16 g,,,,,,,,,,,,2020-09-10T00:00:00Z,,,,,,,,,,,,,,,,,Nouvelle-Aquitaine,,,,,,,,,,,,,,,,45.54035,0.60651,EPSG:4326,15.0,,,,45.54035,,0.60651,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,195484c6-dc21-49ba-9b0f-6846bd282750,,,,,,,,,,
185760,46.171479999999995,4.19195,15.0,,,,,,,,,,OCCURRENCE,2020-06-23T00:00:00Z,,,20dfafde-7b76-3d80-b49b-bab73e3f01df,,,,,,,84620625-2FCA-0345-E053-2614A8C057EA,SINP,84620625-2FCA-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche complète à un ou plusieurs passages - ASPE - OFB,,OCCURRENCE,,,,20dfafde-7b76-3d80-b49b-bab73e3f01df,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,4978321 Mesuré taille 29 mm poids 1 g,,,,,,,,,,,,2020-06-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.171479999999995,4.19195,EPSG:4326,15.0,,,,46.171479999999995,,4.19195,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,42f8225d-f762-4fd0-a527-c24b931d38c2,,,,,,,,,,
185760,43.62491,-0.48803,15.0,,,,,,,,,,OCCURRENCE,2021-10-12T00:00:00Z,,Nouvelle-Aquitaine,3f58972b-28a1-3015-889b-be7150e7ff14,,,,,,,84620625-2FCA-0345-E053-2614A8C057EA,SINP,84620625-2FCA-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche complète à un ou plusieurs passages - ASPE - OFB,,OCCURRENCE,,,,3f58972b-28a1-3015-889b-be7150e7ff14,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,5337539 Type de longueur Totale poids 78 g,,,,,,,,,,,,2021-10-12T00:00:00Z,,,,,,,,,,,,,,,,,Nouvelle-Aquitaine,,,,,,,,,,,,,,,,43.62491,-0.48803,EPSG:4326,15.0,,,,43.62491,,-0.48803,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,c7dfe956-4dd3-4d6d-9f81-36d883e4e808,,,,,,,,,,
185760,43.26389,-0.49905,15.0,,,,,,,,,,OCCURRENCE,2020-09-23T00:00:00Z,,Nouvelle-Aquitaine,877376cf-e504-3158-9765-5642910257a9,,,,,,,84620625-2FCA-0345-E053-2614A8C057EA,SINP,84620625-2FCA-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche complète à un ou plusieurs passages - ASPE - OFB,,OCCURRENCE,,,,877376cf-e504-3158-9765-5642910257a9,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,4981779 Mesuré taille 25 mm poids 6 g,,,,,,,,,,,,2020-09-23T00:00:00Z,,,,,,,,,,,,,,,,,Nouvelle-Aquitaine,,,,,,,,,,,,,,,,43.26389,-0.49905,EPSG:4326,15.0,,,,43.26389,,-0.49905,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,34a2f962-0706-4be4-b795-4892bd92a631,,,,,,,,,,
185760,43.7463,-0.63192,15.0,,,,,,,,,,OCCURRENCE,2020-10-01T00:00:00Z,,Nouvelle-Aquitaine,d24337b6-4d8f-3cbf-878c-1d78c64f59b9,,,,,,,84620625-2FCB-0345-E053-2614A8C057EA,SINP,84620625-2FCB-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche partielle par points - ASPE - OFB,,OCCURRENCE,,,,d24337b6-4d8f-3cbf-878c-1d78c64f59b9,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,4948811 Mesuré taille 30 mm poids 10 g,,,,,,,,,,,,2020-10-01T00:00:00Z,,,,,,,,,,,,,,,,,Nouvelle-Aquitaine,,,,,,,,,,,,,,,,43.7463,-0.63192,EPSG:4326,15.0,,,,43.7463,,-0.63192,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,2fef4d0f-21c3-4197-8071-b1e3cb14a202,,,,,,,,,,
185760,46.50244,0.82885,15.0,,,,,,,,,,OCCURRENCE,2021-06-09T00:00:00Z,,Nouvelle-Aquitaine,e9a81708-f165-3701-8f73-237472b9304b,,,,,,,84620625-2FCB-0345-E053-2614A8C057EA,SINP,84620625-2FCB-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche partielle par points - ASPE - OFB,,OCCURRENCE,,,,e9a81708-f165-3701-8f73-237472b9304b,,,INCONNU (Hydro concept),,,,,,,,,PRESENT,,,,,,,,5099398 Mesuré taille 25 mm poids 11 g,,,,,,,,,,,,2021-06-09T00:00:00Z,,,,,,,,,,,,,,,,,Nouvelle-Aquitaine,,,,,,,,,,,,,,,,46.50244,0.82885,EPSG:4326,15.0,,,,46.50244,,0.82885,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (Hydro concept),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,4703382d-97ab-47b4-9b16-f01005ce165d,,,,,,,,,,
185760,48.09489,-0.8817,15.0,,,,,,,,,,OCCURRENCE,2020-09-24T00:00:00Z,,Pays De La Loire,315b8d48-60a8-38da-bc55-c9e654b51e5e,,,,,,,84620625-2FCA-0345-E053-2614A8C057EA,SINP,84620625-2FCA-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche complète à un ou plusieurs passages - ASPE - OFB,,OCCURRENCE,,,,315b8d48-60a8-38da-bc55-c9e654b51e5e,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,4996758 Mesuré taille 33 mm poids 12 g,,,,,,,,,,,,2020-09-24T00:00:00Z,,,,,,,,,,,,,,,,,Pays De La Loire,,,,,,,,,,,,,,,,48.09489,-0.8817,EPSG:4326,15.0,,,,48.09489,,-0.8817,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,ddeedff8-4ed5-4a66-a26e-1468653e8e36,,,,,,,,,,
185760,48.095259999999996,-0.89225,15.0,,,,,,,,,,OCCURRENCE,2020-09-23T00:00:00Z,,Pays De La Loire,5de4999b-8f0d-3ad6-b982-50c3bff1171b,,,,,,,84620625-2FCA-0345-E053-2614A8C057EA,SINP,84620625-2FCA-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche complète à un ou plusieurs passages - ASPE - OFB,,OCCURRENCE,,,,5de4999b-8f0d-3ad6-b982-50c3bff1171b,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,4996622 Mesuré taille 32 mm poids 52 g,,,,,,,,,,,,2020-09-23T00:00:00Z,,,,,,,,,,,,,,,,,Pays De La Loire,,,,,,,,,,,,,,,,48.095259999999996,-0.89225,EPSG:4326,15.0,,,,48.095259999999996,,-0.89225,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,a6a743a0-ce7a-4492-b34c-6cab72f2f23d,,,,,,,,,,
185760,45.54035,0.60651,15.0,,,,,,,,,,OCCURRENCE,2020-09-10T00:00:00Z,,Nouvelle-Aquitaine,984eebc2-ff04-33b6-ac03-bd413dd642b3,,,,,,,84620625-2FCA-0345-E053-2614A8C057EA,SINP,84620625-2FCA-0345-E053-2614A8C057EA,Données acquises selon le protocole de pêche complète à un ou plusieurs passages - ASPE - OFB,,OCCURRENCE,,,,984eebc2-ff04-33b6-ac03-bd413dd642b3,,,INCONNU (AQUABIO),,,,,,,,,PRESENT,,,,,,,,4968615 Mesuré taille 30 mm poids 5 g,,,,,,,,,,,,2020-09-10T00:00:00Z,,,,,,,,,,,,,,,,,Nouvelle-Aquitaine,,,,,,,,,,,,,,,,45.54035,0.60651,EPSG:4326,15.0,,,,45.54035,,0.60651,,WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INCONNU (AQUABIO),,,,,185760,,,,,,185760,Cyprinidae,,,Cyprinidés,,,,,Actinopterygii,,,family,,"Rafinesque, 1815",Carpes,,,,,Ne Sait Pas,,,,,,,,,,,,,,,ba8dc574-f9c2-465b-8a34-358a0bd2772b,,,,,,,,,,
